house,temp_c,r12_hex,ec40_hex
247,15.8,0x161,ec4017f185104461
247,15.9,0x114,ec4017f195105414
247,15.9,0x114,ec4017f195105414
247,15.9,0x114,ec4017f195105414
247,15.9,0x114,ec4017f195105414
247,15.9,0x114,ec4017f195105414
247,15.9,0x114,ec4017f195105414
247,15.9,0x114,ec4017f195105414
247,15.9,0x114,ec4017f195105414
247,16.0,0x1F9,ec4017f10610d3f9
247,16.0,0x1F9,ec4017f10610d3f9
247,16.0,0x1F9,ec4017f10610d3f9
247,16.0,0x1F9,ec4017f10610d3f9
247,16.0,0x1F9,ec4017f10610d3f9
247,16.0,0x1F9,ec4017f10610d3f9
247,16.1,0x18C,ec4017f11610e38c
247,16.1,0x18C,ec4017f11610e38c
247,16.1,0x18C,ec4017f11610e38c
247,16.1,0x18C,ec4017f11610e38c
247,16.1,0x18C,ec4017f11610e38c
247,16.1,0x18C,ec4017f11610e38c
247,16.2,0x113,ec4017f12610f313
247,16.2,0x113,ec4017f12610f313
247,16.2,0x113,ec4017f12610f313
247,16.2,0x113,ec4017f12610f313
247,16.2,0x113,ec4017f12610f313
247,16.2,0x113,ec4017f12610f313
247,16.3,0x166,ec4017f136100466
247,16.3,0x166,ec4017f136100466
247,16.3,0x166,ec4017f136100466
247,16.3,0x166,ec4017f136100466
247,16.3,0x166,ec4017f136100466
247,16.3,0x166,ec4017f136100466
247,16.3,0x166,ec4017f136100466
247,16.3,0x166,ec4017f136100466
247,16.4,0x14C,ec4017f14610144c
247,16.4,0x14C,ec4017f14610144c
247,16.4,0x14C,ec4017f14610144c
247,16.4,0x14C,ec4017f14610144c
247,16.4,0x14C,ec4017f14610144c
247,16.4,0x14C,ec4017f14610144c
247,16.4,0x14C,ec4017f14610144c
247,16.4,0x14C,ec4017f14610144c
247,16.5,0x139,ec4017f156102439
247,16.5,0x139,ec4017f156102439
247,16.5,0x139,ec4017f156102439
247,16.5,0x139,ec4017f156102439
247,16.5,0x139,ec4017f156102439
247,16.5,0x139,ec4017f156102439
247,16.5,0x139,ec4017f156102439
247,16.5,0x139,ec4017f156102439
247,16.5,0x139,ec4017f156102439
247,16.5,0x139,ec4017f156102439
247,16.6,0x1A6,ec4017f1661034a6
247,16.6,0x1A6,ec4017f1661034a6
247,16.6,0x1A6,ec4017f1661034a6
247,16.6,0x1A6,ec4017f1661034a6
247,16.6,0x1A6,ec4017f1661034a6
247,16.6,0x1A6,ec4017f1661034a6
247,16.6,0x1A6,ec4017f1661034a6
247,16.6,0x1A6,ec4017f1661034a6
247,16.7,0x1D3,ec4017f1761044d3
247,16.7,0x1D3,ec4017f1761044d3
247,16.7,0x1D3,ec4017f1761044d3
247,16.7,0x1D3,ec4017f1761044d3
247,16.7,0x1D3,ec4017f1761044d3
247,16.7,0x1D3,ec4017f1761044d3
247,16.7,0x1D3,ec4017f1761044d3
247,16.7,0x1D3,ec4017f1761044d3
247,16.8,0x192,ec4017f186105492
247,16.8,0x192,ec4017f186105492
247,16.8,0x192,ec4017f186105492
247,16.8,0x192,ec4017f186105492
247,16.8,0x192,ec4017f186105492
247,16.8,0x192,ec4017f186105492
247,16.8,0x192,ec4017f186105492
247,16.8,0x192,ec4017f186105492
247,16.9,0x1E7,ec4017f1961064e7
247,16.9,0x1E7,ec4017f1961064e7
247,16.9,0x1E7,ec4017f1961064e7
247,16.9,0x1E7,ec4017f1961064e7
247,16.9,0x1E7,ec4017f1961064e7
247,16.9,0x1E7,ec4017f1961064e7
247,16.9,0x1E7,ec4017f1961064e7
247,16.9,0x1E7,ec4017f1961064e7
247,16.9,0x1E7,ec4017f1961064e7
247,16.9,0x1E7,ec4017f1961064e7
247,17.0,0x1A8,ec4017f10710e3a8
247,17.0,0x1A8,ec4017f10710e3a8
247,17.0,0x1A8,ec4017f10710e3a8
247,17.0,0x1A8,ec4017f10710e3a8
247,17.0,0x1A8,ec4017f10710e3a8
247,17.0,0x1A8,ec4017f10710e3a8
247,17.0,0x1A8,ec4017f10710e3a8
247,17.0,0x1A8,ec4017f10710e3a8
247,17.0,0x1A8,ec4017f10710e3a8
247,17.0,0x1A8,ec4017f10710e3a8
247,17.1,0x1DD,ec4017f11710f3dd
247,17.1,0x1DD,ec4017f11710f3dd
247,17.1,0x1DD,ec4017f11710f3dd
247,17.1,0x1DD,ec4017f11710f3dd
247,17.1,0x1DD,ec4017f11710f3dd
247,17.1,0x1DD,ec4017f11710f3dd
247,17.1,0x1DD,ec4017f11710f3dd
247,17.1,0x1DD,ec4017f11710f3dd
247,17.2,0x142,ec4017f127100442
247,17.2,0x142,ec4017f127100442
247,17.2,0x142,ec4017f127100442
247,17.2,0x142,ec4017f127100442
247,17.2,0x142,ec4017f127100442
247,17.2,0x142,ec4017f127100442
247,17.2,0x142,ec4017f127100442
247,17.2,0x142,ec4017f127100442
247,17.2,0x142,ec4017f127100442
247,17.2,0x142,ec4017f127100442
247,17.2,0x142,ec4017f127100442
247,17.2,0x142,ec4017f127100442
247,17.3,0x137,ec4017f137101437
247,17.3,0x137,ec4017f137101437
247,17.3,0x137,ec4017f137101437
247,17.3,0x137,ec4017f137101437
247,17.3,0x137,ec4017f137101437
247,17.3,0x137,ec4017f137101437
247,17.3,0x137,ec4017f137101437
247,17.3,0x137,ec4017f137101437
247,17.4,0x11D,ec4017f14710241d
247,17.4,0x11D,ec4017f14710241d
247,17.4,0x11D,ec4017f14710241d
247,17.4,0x11D,ec4017f14710241d
247,17.4,0x11D,ec4017f14710241d
247,17.4,0x11D,ec4017f14710241d
247,17.4,0x11D,ec4017f14710241d
247,17.4,0x11D,ec4017f14710241d
247,17.4,0x11D,ec4017f14710241d
247,17.4,0x11D,ec4017f14710241d
247,17.4,0x11D,ec4017f14710241d
247,17.4,0x11D,ec4017f14710241d
247,17.5,0x168,ec4017f157103468
247,17.5,0x168,ec4017f157103468
247,17.5,0x168,ec4017f157103468
247,17.5,0x168,ec4017f157103468
247,17.5,0x168,ec4017f157103468
247,17.5,0x168,ec4017f157103468
247,17.5,0x168,ec4017f157103468
247,17.5,0x168,ec4017f157103468
247,17.5,0x168,ec4017f157103468
247,17.5,0x168,ec4017f157103468
247,17.5,0x168,ec4017f157103468
247,17.5,0x168,ec4017f157103468
247,17.5,0x168,ec4017f157103468
247,17.5,0x168,ec4017f157103468
247,17.5,0x168,ec4017f157103468
247,17.5,0x168,ec4017f157103468
247,17.6,0x1F7,ec4017f1671044f7
247,17.6,0x1F7,ec4017f1671044f7
247,17.6,0x1F7,ec4017f1671044f7
247,17.6,0x1F7,ec4017f1671044f7
247,17.6,0x1F7,ec4017f1671044f7
247,17.6,0x1F7,ec4017f1671044f7
247,17.6,0x1F7,ec4017f1671044f7
247,17.6,0x1F7,ec4017f1671044f7
247,17.6,0x1F7,ec4017f1671044f7
247,17.6,0x1F7,ec4017f1671044f7
247,17.7,0x182,ec4017f177105482
247,17.7,0x182,ec4017f177105482
247,17.7,0x182,ec4017f177105482
247,17.7,0x182,ec4017f177105482
247,17.7,0x182,ec4017f177105482
247,17.7,0x182,ec4017f177105482
247,17.7,0x182,ec4017f177105482
247,17.7,0x182,ec4017f177105482
247,17.7,0x182,ec4017f177105482
247,17.7,0x182,ec4017f177105482
247,17.7,0x182,ec4017f177105482
247,17.7,0x182,ec4017f177105482
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.8,0x1C3,ec4017f1871064c3
247,17.9,0x1B6,ec4017f1971074b6
247,17.9,0x1B6,ec4017f1971074b6
247,17.9,0x1B6,ec4017f1971074b6
247,17.9,0x1B6,ec4017f1971074b6
247,17.9,0x1B6,ec4017f1971074b6
247,17.9,0x1B6,ec4017f1971074b6
247,17.9,0x1B6,ec4017f1971074b6
247,17.9,0x1B6,ec4017f1971074b6
247,17.9,0x1B6,ec4017f1971074b6
247,17.9,0x1B6,ec4017f1971074b6
247,17.9,0x1B6,ec4017f1971074b6
247,17.9,0x1B6,ec4017f1971074b6
247,17.9,0x1B6,ec4017f1971074b6
247,17.9,0x1B6,ec4017f1971074b6
247,17.9,0x1B6,ec4017f1971074b6
247,17.9,0x1B6,ec4017f1971074b6
247,18.0,0x194,ec4017f10810f394
247,18.0,0x194,ec4017f10810f394
247,18.0,0x194,ec4017f10810f394
247,18.0,0x194,ec4017f10810f394
247,18.0,0x194,ec4017f10810f394
247,18.0,0x194,ec4017f10810f394
247,18.0,0x194,ec4017f10810f394
247,18.0,0x194,ec4017f10810f394
247,18.0,0x194,ec4017f10810f394
247,18.0,0x194,ec4017f10810f394
247,19.1,0x006,ec4017f019100406
247,19.1,0x006,ec4017f019100406
247,20.1,0x0D4,ec4017f0102083d4
247,20.1,0x0D4,ec4017f0102083d4
247,21.5,0x030,ec4017f05120d330
247,21.5,0x030,ec4017f05120d330
247,22.5,0x0C3,ec4017f05220e3c3
247,22.5,0x0C3,ec4017f05220e3c3
247,23.3,0x0CD,ec4017f03320d3cd
247,23.3,0x0CD,ec4017f03320d3cd
247,24.0,0x0E4,ec4017f00420b3e4
247,24.0,0x0E4,ec4017f00420b3e4
247,24.2,0x00E,ec4017f02420d30e
247,24.2,0x00E,ec4017f02420d30e
247,24.4,0x051,ec4017f04420f351
247,24.4,0x051,ec4017f04420f351
247,24.5,0x024,ec4017f054200424
247,24.5,0x024,ec4017f054200424
247,24.7,0x0CE,ec4017f0742024ce
247,24.7,0x0CE,ec4017f0742024ce
247,25.1,0x0C0,ec4017f01520d3c0
247,25.1,0x0C0,ec4017f01520d3c0
247,25.3,0x02A,ec4017f03520f32a
247,25.3,0x02A,ec4017f03520f32a
247,25.4,0x000,ec4017f045200400
247,25.4,0x000,ec4017f045200400
247,25.6,0x0EA,ec4017f0652024ea
247,25.6,0x0EA,ec4017f0652024ea
247,25.7,0x09F,ec4017f07520349f
247,25.7,0x09F,ec4017f07520349f
247,25.9,0x0AB,ec4017f0952054ab
247,25.9,0x0AB,ec4017f0952054ab
247,26.1,0x033,ec4017f01620e333
247,26.1,0x033,ec4017f01620e333
247,26.2,0x0AC,ec4017f02620f3ac
247,26.2,0x0AC,ec4017f02620f3ac
247,26.3,0x0D9,ec4017f0362004d9
247,26.3,0x0D9,ec4017f0362004d9
247,26.5,0x086,ec4017f056202486
247,26.5,0x086,ec4017f056202486
247,26.6,0x019,ec4017f066203419
247,26.6,0x019,ec4017f066203419
247,26.8,0x02D,ec4017f08620542d
247,26.8,0x02D,ec4017f08620542d
247,27.0,0x017,ec4017f00720e317
247,27.0,0x017,ec4017f00720e317
247,24.5,0x024,ec4017f054200424
247,24.5,0x024,ec4017f054200424
247,24.1,0x091,ec4017f01420c391
247,24.1,0x091,ec4017f01420c391
247,23.7,0x078,ec4017f073201478
247,23.7,0x078,ec4017f073201478
247,23.4,0x0E7,ec4017f04320e3e7
247,23.4,0x0E7,ec4017f04320e3e7
247,23.3,0x0CD,ec4017f03320d3cd
247,23.3,0x0CD,ec4017f03320d3cd
247,23.3,0x0CD,ec4017f03320d3cd
247,23.3,0x0CD,ec4017f03320d3cd
247,23.2,0x0B8,ec4017f02320c3b8
247,23.2,0x0B8,ec4017f02320c3b8
247,23.1,0x027,ec4017f01320b327
247,23.1,0x027,ec4017f01320b327
247,23.6,0x1BB,ec4017f1632014bb
247,23.6,0x1BB,ec4017f1632014bb
247,24.3,0x1CD,ec4017f13420f3cd
247,24.3,0x1CD,ec4017f13420f3cd
247,24.9,0x14C,ec4017f19420544c
247,24.9,0x14C,ec4017f19420544c
247,25.4,0x1B6,ec4017f1452014b6
247,25.4,0x1B6,ec4017f1452014b6
247,25.9,0x11D,ec4017f19520641d
247,25.9,0x11D,ec4017f19520641d
247,26.3,0x16F,ec4017f13620146f
247,26.3,0x16F,ec4017f13620146f
247,26.6,0x1AF,ec4017f1662044af
247,26.6,0x1AF,ec4017f1662044af
247,27.0,0x1A1,ec4017f10720f3a1
247,27.0,0x1A1,ec4017f10720f3a1
247,27.2,0x14B,ec4017f12720144b
247,27.2,0x14B,ec4017f12720144b
247,27.1,0x1D4,ec4017f1172004d4
247,27.1,0x1D4,ec4017f1172004d4
247,25.9,0x11D,ec4017f19520641d
247,25.9,0x11D,ec4017f19520641d
247,25.4,0x1B6,ec4017f1452014b6
247,25.4,0x1B6,ec4017f1452014b6
247,24.9,0x14C,ec4017f19420544c
247,24.9,0x14C,ec4017f19420544c
247,24.5,0x192,ec4017f154201492
247,24.5,0x192,ec4017f154201492
247,24.1,0x127,ec4017f11420d327
247,24.1,0x127,ec4017f11420d327
247,23.9,0x1FA,ec4017f1932044fa
247,23.9,0x1FA,ec4017f1932044fa
247,23.6,0x1BB,ec4017f1632014bb
247,23.6,0x1BB,ec4017f1632014bb
247,23.3,0x17B,ec4017f13320e37b
247,23.3,0x17B,ec4017f13320e37b
247,23.1,0x191,ec4017f11320c391
247,23.1,0x191,ec4017f11320c391
247,22.9,0x1AB,ec4017f1922034ab
247,22.9,0x1AB,ec4017f1922034ab
247,22.7,0x19F,ec4017f17220149f
247,22.7,0x19F,ec4017f17220149f
247,22.6,0x1EA,ec4017f1622004ea
247,22.6,0x1EA,ec4017f1622004ea
247,22.5,0x175,ec4017f15220f375
247,22.5,0x175,ec4017f15220f375
247,22.3,0x12A,ec4017f13220d32a
247,22.3,0x12A,ec4017f13220d32a
247,22.3,0x12A,ec4017f13220d32a
247,22.3,0x12A,ec4017f13220d32a
247,22.2,0x15F,ec4017f12220c35f
247,22.2,0x15F,ec4017f12220c35f
247,22.1,0x1C0,ec4017f11220b3c0
247,22.1,0x1C0,ec4017f11220b3c0
247,22.0,0x1B5,ec4017f10220a3b5
247,22.0,0x1B5,ec4017f10220a3b5
247,22.0,0x1B5,ec4017f10220a3b5
247,22.0,0x1B5,ec4017f10220a3b5
247,21.9,0x158,ec4017f191202458
247,21.9,0x158,ec4017f191202458
247,21.8,0x12D,ec4017f18120142d
247,21.8,0x12D,ec4017f18120142d
247,21.8,0x12D,ec4017f18120142d
247,21.8,0x12D,ec4017f18120142d
247,21.8,0x12D,ec4017f18120142d
247,21.8,0x12D,ec4017f18120142d
247,21.9,0x158,ec4017f191202458
247,21.9,0x158,ec4017f191202458
247,21.9,0x158,ec4017f191202458
247,21.9,0x158,ec4017f191202458
247,21.9,0x158,ec4017f191202458
247,21.9,0x158,ec4017f191202458
247,21.8,0x12D,ec4017f18120142d
247,21.8,0x12D,ec4017f18120142d
247,21.8,0x12D,ec4017f18120142d
247,21.8,0x12D,ec4017f18120142d
247,21.8,0x12D,ec4017f18120142d
247,21.8,0x12D,ec4017f18120142d
247,21.7,0x16C,ec4017f17120046c
247,21.7,0x16C,ec4017f17120046c
247,21.7,0x16C,ec4017f17120046c
247,21.7,0x16C,ec4017f17120046c
247,21.6,0x119,ec4017f16120f319
247,21.6,0x119,ec4017f16120f319
247,21.5,0x186,ec4017f15120e386
247,21.5,0x186,ec4017f15120e386
247,21.5,0x186,ec4017f15120e386
247,21.5,0x186,ec4017f15120e386
247,21.4,0x1F3,ec4017f14120d3f3
247,21.4,0x1F3,ec4017f14120d3f3
247,21.4,0x228,ec4017f24120e328
247,21.4,0x228,ec4017f24120e328
247,21.3,0x202,ec4017f23120d302
247,21.3,0x202,ec4017f23120d302
247,21.3,0x202,ec4017f23120d302
247,21.3,0x202,ec4017f23120d302
247,21.2,0x277,ec4017f22120c377
247,21.2,0x277,ec4017f22120c377
247,21.1,0x2E8,ec4017f21120b3e8
247,21.1,0x2E8,ec4017f21120b3e8
247,21.1,0x2E8,ec4017f21120b3e8
247,21.1,0x2E8,ec4017f21120b3e8
247,21.1,0x2E8,ec4017f21120b3e8
247,21.1,0x2E8,ec4017f21120b3e8
247,21.0,0x29D,ec4017f20120a39d
247,21.0,0x29D,ec4017f20120a39d
247,21.0,0x29D,ec4017f20120a39d
247,21.0,0x29D,ec4017f20120a39d
247,20.9,0x2D2,ec4017f2902024d2
247,20.9,0x2D2,ec4017f2902024d2
247,20.9,0x2D2,ec4017f2902024d2
247,20.9,0x2D2,ec4017f2902024d2
247,20.8,0x2A7,ec4017f2802014a7
247,20.8,0x2A7,ec4017f2802014a7
247,20.8,0x2A7,ec4017f2802014a7
247,20.8,0x2A7,ec4017f2802014a7
247,20.7,0x2E6,ec4017f2702004e6
247,20.7,0x2E6,ec4017f2702004e6
247,20.7,0x2E6,ec4017f2702004e6
247,20.7,0x2E6,ec4017f2702004e6
247,20.6,0x293,ec4017f26020f393
247,20.6,0x293,ec4017f26020f393
247,20.5,0x20C,ec4017f25020e30c
247,20.5,0x20C,ec4017f25020e30c
247,20.5,0x20C,ec4017f25020e30c
247,20.5,0x20C,ec4017f25020e30c
247,20.4,0x279,ec4017f24020d379
247,20.4,0x279,ec4017f24020d379
247,20.4,0x279,ec4017f24020d379
247,20.4,0x279,ec4017f24020d379
247,20.4,0x279,ec4017f24020d379
247,20.4,0x279,ec4017f24020d379
247,20.4,0x279,ec4017f24020d379
247,20.4,0x279,ec4017f24020d379
247,20.3,0x253,ec4017f23020c353
247,20.3,0x253,ec4017f23020c353
247,20.3,0x253,ec4017f23020c353
247,20.3,0x253,ec4017f23020c353
247,20.3,0x253,ec4017f23020c353
247,20.3,0x253,ec4017f23020c353
247,20.2,0x226,ec4017f22020b326
247,20.2,0x226,ec4017f22020b326
247,20.2,0x226,ec4017f22020b326
247,20.2,0x226,ec4017f22020b326
247,20.2,0x226,ec4017f22020b326
247,20.2,0x226,ec4017f22020b326
247,20.1,0x2B9,ec4017f21020a3b9
247,20.1,0x2B9,ec4017f21020a3b9
247,20.1,0x2B9,ec4017f21020a3b9
247,20.1,0x2B9,ec4017f21020a3b9
247,20.1,0x2B9,ec4017f21020a3b9
247,20.1,0x2B9,ec4017f21020a3b9
247,20.1,0x2B9,ec4017f21020a3b9
247,20.1,0x2B9,ec4017f21020a3b9
247,20.1,0x2B9,ec4017f21020a3b9
247,20.1,0x2B9,ec4017f21020a3b9
247,20.0,0x2CC,ec4017f2002093cc
247,20.0,0x2CC,ec4017f2002093cc
247,20.0,0x2CC,ec4017f2002093cc
247,20.0,0x2CC,ec4017f2002093cc
247,20.0,0x2CC,ec4017f2002093cc
247,20.0,0x2CC,ec4017f2002093cc
247,20.0,0x2CC,ec4017f2002093cc
247,20.0,0x2CC,ec4017f2002093cc
247,20.0,0x2CC,ec4017f2002093cc
247,20.0,0x2CC,ec4017f2002093cc
247,20.0,0x2CC,ec4017f2002093cc
247,20.0,0x2CC,ec4017f2002093cc
247,19.6,0x241,ec4017f269107441
247,19.6,0x241,ec4017f269107441
247,18.5,0x28F,ec4017f25810548f
247,18.5,0x28F,ec4017f25810548f
247,18.0,0x24F,ec4017f20810044f
247,18.0,0x24F,ec4017f20810044f
247,17.1,0x206,ec4017f217100406
247,17.1,0x206,ec4017f217100406
247,16.8,0x249,ec4017f286106449
247,16.8,0x249,ec4017f286106449
247,16.6,0x27D,ec4017f26610447d
247,16.6,0x27D,ec4017f26610447d
247,16.3,0x2BD,ec4017f2361014bd
247,16.3,0x2BD,ec4017f2361014bd
247,16.0,0x222,ec4017f20610e322
247,16.0,0x222,ec4017f20610e322
247,15.8,0x2BA,ec4017f2851054ba
247,15.8,0x2BA,ec4017f2851054ba
247,15.5,0x211,ec4017f255102411
247,15.5,0x211,ec4017f255102411
247,15.8,0x2BA,ec4017f2851054ba
247,16.3,0x2BD,ec4017f2361014bd
247,16.6,0x27D,ec4017f26610447d
247,17.1,0x206,ec4017f217100406
247,17.6,0x22C,ec4017f26710542c
247,17.6,0x22C,ec4017f26710542c
247,17.9,0x26D,ec4017f29710846d
247,17.9,0x26D,ec4017f29710846d
247,18.0,0x24F,ec4017f20810044f
247,18.0,0x24F,ec4017f20810044f
247,18.1,0x23A,ec4017f21810143a
247,18.1,0x23A,ec4017f21810143a
247,18.2,0x2A5,ec4017f2281024a5
247,18.2,0x2A5,ec4017f2281024a5
247,18.2,0x2A5,ec4017f2281024a5
247,20.0,0x2CC,ec4017f2002093cc
247,25.8,0x2B3,ec4017f2852064b3
247,34.6,0x2D1,ec4017f2643044d1
247,41.5,0x22F,ec4017f25140142f
247,47.3,0x297,ec4017f237405497
247,58.6,0x26C,ec4017f26850a46c
247,56.5,0x29E,ec4017f25650749e
247,48.9,0x1F1,ec4017f19840b4f1
247,45.9,0x16F,ec4017f19540846f
247,50.2,0x188,ec4017f12050d388
247,57.0,0x1D4,ec4017f1075024d4
247,57.1,0x1A1,ec4017f1175034a1
247,53.1,0x1E4,ec4017f11350f3e4
247,49.6,0x1E1,ec4017f1694094e1
247,52.6,0x19F,ec4017f16250349f
247,51.5,0x1F3,ec4017f1515014f3
247,46.6,0x1DD,ec4017f1664064dd
247,43.4,0x123,ec4017f143401423
247,41.3,0x1AB,ec4017f13140e3ab
247,51.0,0x133,ec4017f10150c333
247,61.4,0x18F,ec4017f14160148f
247,57.9,0x1CA,ec4017f19750b4ca
247,52.6,0x19F,ec4017f16250349f
247,49.6,0x1E1,ec4017f1694094e1
247,43.0,0x196,ec4017f10340d396
247,40.7,0x14F,ec4017f17040144f
247,38.6,0x1C5,ec4017f1683074c5
247,36.9,0x1E9,ec4017f1963084e9
247,35.3,0x19B,ec4017f13530149b
247,34.0,0x155,ec4017f10430d355
247,32.8,0x1D9,ec4017f1823034d9
247,31.7,0x16B,ec4017f17130146b
247,30.7,0x13A,ec4017f17030043a
247,29.9,0x1D2,ec4017f19920a4d2
247,29.2,0x126,ec4017f129203426
247,28.6,0x1C2,ec4017f1682064c2
247,28.0,0x19D,ec4017f10820049d
247,27.6,0x1FE,ec4017f1672054fe
247,27.1,0x1D4,ec4017f1172004d4
247,26.7,0x1DA,ec4017f1762054da
247,26.0,0x1F0,ec4017f10620e3f0
247,25.4,0x1B6,ec4017f1452014b6
247,25.2,0x1E9,ec4017f12520f3e9
247,24.9,0x14C,ec4017f19420544c
247,24.6,0x10D,ec4017f16420240d
247,23.9,0x1FA,ec4017f1932044fa
